DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-07-21 05:00:00,7.0,0.0,1004.91,26.64,94.35,40.42,0.0
2024-07-21 05:10:00,7.0,0.0,1004.88,26.74,93.09,151.5,0.02
2024-07-21 05:20:00,7.0,0.0,1004.63,26.78,91.82,506.25,0.1
2024-07-21 05:30:00,7.0,0.0,1004.54,26.93,89.26,1308.0,0.51
2024-07-21 05:40:00,7.0,0.0,1004.37,27.22,88.34,2909.0,2.07
2024-07-21 05:50:00,7.0,0.0,1004.24,27.57,86.98,5110.83,5.75
2024-07-21 06:00:00,7.0,0.0,1004.0,28.07,85.05,7186.0,10.82
2024-07-21 06:10:00,7.0,0.0,1003.64,28.64,80.72,8371.33,14.95
2024-07-21 06:20:00,7.0,0.0,1003.37,29.38,76.43,9333.59,17.55
2024-07-21 06:30:00,7.0,0.0,1003.28,30.14,73.18,12052.33,24.01
2024-07-21 06:40:00,7.0,0.0,1003.1,31.14,68.78,14288.58,40.98
2024-07-21 06:50:00,7.0,0.0,1003.01,31.42,67.69,13145.33,33.42
2024-07-21 07:00:00,7.0,0.0,1003.04,31.54,66.96,13837.84,36.04
2024-07-21 07:10:00,7.0,0.0,1003.12,31.83,65.22,16661.17,52.4
2024-07-21 07:20:00,7.0,0.0,1003.48,33.67,59.11,30927.55,201.18
2024-07-21 07:30:00,7.0,0.0,1003.81,38.15,44.28,47799.03,459.26
2024-07-21 07:40:00,7.0,0.0,1004.02,40.0,35.5,53972.73,577.01
2024-07-21 07:50:00,7.0,0.0,1004.21,40.0,31.23,51986.28,519.25
2024-07-21 08:00:00,7.0,0.0,1004.16,40.0,27.49,66153.93,828.26
2024-07-21 08:10:00,7.0,0.0,1004.13,40.0,21.91,73366.94,1010.32
2024-07-21 08:20:00,7.0,0.0,1004.09,40.0,18.91,74976.58,1035.82
2024-07-21 08:30:00,7.0,0.0,1004.08,40.0,17.65,74891.59,1031.89
2024-07-21 08:40:00,7.0,0.0,1004.14,40.0,17.77,81938.22,1191.71
2024-07-21 08:50:00,7.0,0.0,1004.09,40.0,19.06,87839.34,1304.87
2024-07-21 09:00:00,7.0,0.0,1003.96,40.0,18.19,77704.6,1036.42
2024-07-21 09:10:00,7.0,0.0,1004.02,40.0,18.6,72798.95,919.86
2024-07-21 09:20:00,7.0,0.0,1004.0,40.0,19.62,81762.66,1128.73
2024-07-21 09:30:00,7.0,0.0,1003.96,40.0,20.52,63724.01,713.12
2024-07-21 09:40:00,7.0,0.0,1004.07,40.0,22.64,52111.53,450.31
2024-07-21 09:50:00,7.0,0.0,1004.05,40.0,21.91,75674.49,935.35
2024-07-21 10:00:00,7.0,0.0,1003.92,40.0,19.07,90781.36,1257.2
2024-07-21 10:10:00,7.0,0.0,1003.84,40.0,16.74,113821.61,1735.33
2024-07-21 10:20:00,7.0,0.0,1003.8,40.0,14.77,112031.38,1701.82
2024-07-21 10:30:00,7.0,0.0,1003.89,40.0,15.38,90951.7,1221.75
2024-07-21 10:40:00,7.0,0.0,1003.93,40.0,18.32,91310.9,1269.19
2024-07-21 10:50:00,7.0,0.0,1003.94,40.0,19.55,113323.87,1754.5
2024-07-21 11:00:00,7.0,0.0,1003.98,40.0,20.41,117758.2,1865.01
2024-07-21 11:10:00,7.0,0.0,1003.96,40.0,17.62,106012.21,1622.69
2024-07-21 11:20:00,7.0,0.0,1003.96,40.0,19.61,93749.44,1456.19
2024-07-21 11:30:00,7.0,0.0,1003.88,40.0,20.91,98922.64,1652.87
2024-07-21 11:40:00,7.0,0.0,1003.81,40.0,19.79,103909.32,1763.6
2024-07-21 11:50:00,7.0,0.0,1003.84,40.0,21.2,103404.4,1701.07
2024-07-21 12:00:00,7.0,0.0,1003.86,40.0,21.29,105626.6,1579.67
2024-07-21 12:10:00,7.0,0.0,1003.9,40.0,20.4,111619.53,1530.22
2024-07-21 12:20:00,7.0,0.0,1003.88,40.0,21.13,117758.2,1649.77
2024-07-21 12:30:00,7.0,0.0,1003.84,40.0,21.39,117758.2,1613.86
2024-07-21 12:40:00,7.0,0.0,1003.74,40.0,19.13,117758.2,1575.9
2024-07-21 12:50:00,7.0,0.0,1003.6,40.0,19.51,91052.1,1160.74
2024-07-21 13:00:00,7.0,0.0,1003.51,40.0,24.35,98630.72,1279.99
2024-07-21 13:10:00,7.0,0.0,1003.46,40.0,27.43,89612.8,1156.5
2024-07-21 13:20:00,7.0,0.0,1003.35,40.0,25.56,72797.31,965.09
2024-07-21 13:30:00,7.0,0.0,1003.46,40.0,25.52,83996.55,1258.9
2024-07-21 13:40:00,7.0,0.0,1003.46,40.0,21.52,91000.04,1290.3
2024-07-21 13:50:00,7.0,0.0,1003.32,40.0,18.88,76979.74,1141.85
2024-07-21 14:00:00,7.0,0.0,1003.29,40.0,19.32,65866.25,1015.78
2024-07-21 14:10:00,7.0,0.0,1003.24,40.0,18.1,58133.39,925.72
2024-07-21 14:20:00,7.0,0.0,1003.21,40.0,17.31,51985.57,839.02
2024-07-21 14:30:00,7.0,0.0,1003.22,40.0,21.21,33961.17,463.64
2024-07-21 14:40:00,7.0,0.0,1003.08,40.0,21.32,43695.33,698.15
2024-07-21 14:50:00,7.0,0.0,1002.9,40.0,23.56,19930.73,209.17
2024-07-21 15:00:00,7.0,0.0,1002.91,40.0,31.08,13900.33,72.27
2024-07-21 15:10:00,7.0,0.0,1002.84,40.0,34.45,12150.67,46.52
2024-07-21 15:20:00,7.0,0.0,1002.83,39.78,37.26,11553.58,33.66
2024-07-21 15:30:00,7.0,0.0,1002.78,38.83,39.14,10031.75,19.96
2024-07-21 15:40:00,7.0,0.0,1002.71,37.98,41.68,12416.75,74.62
2024-07-21 15:50:00,7.0,0.0,1002.64,39.94,36.36,16195.92,107.94
2024-07-21 16:00:00,7.0,0.0,1002.49,39.07,40.56,11235.83,22.94
2024-07-21 16:10:00,7.0,0.0,1002.36,37.7,45.13,8280.5,14.7
2024-07-21 16:20:00,7.0,0.0,1002.47,36.71,49.35,8431.08,12.44
2024-07-21 16:30:00,7.0,0.0,1002.6,36.54,49.85,11088.08,21.69
2024-07-21 16:40:00,7.0,0.0,1002.72,36.18,49.57,7948.58,9.84
2024-07-21 16:50:00,7.0,0.0,1002.81,35.45,51.84,6643.92,7.41
2024-07-21 17:00:00,7.0,0.0,1002.92,34.95,53.97,6218.75,6.5
2024-07-21 17:10:00,7.0,0.0,1002.88,34.39,56.96,5747.92,5.69
2024-07-21 17:20:00,7.0,0.0,1002.84,34.06,57.74,6184.67,6.63
2024-07-21 17:30:00,7.0,0.0,1002.87,34.13,57.34,6007.75,6.52
2024-07-21 17:40:00,7.0,0.0,1002.96,34.15,57.3,5145.17,5.06
2024-07-21 17:50:00,7.0,0.0,1003.17,33.93,58.85,4219.5,3.5
2024-07-21 18:00:00,7.0,0.0,1003.17,33.5,59.64,3129.67,2.09
2024-07-21 18:10:00,7.0,0.0,1003.18,33.03,59.72,1899.33,0.86
2024-07-21 18:20:00,7.0,0.0,1003.26,32.59,61.38,916.67,0.25
2024-07-21 18:30:00,7.0,0.0,1003.28,32.16,63.12,325.75,0.04
2024-07-21 18:40:00,7.0,0.0,1003.44,31.93,63.53,93.58,0.01
2024-07-21 18:50:00,7.0,0.0,1003.43,31.88,63.54,29.44,0.0
2024-07-22 05:00:00,7.0,0.0,1002.41,26.3,94.6,59.06,0.01
2024-07-22 05:10:00,7.0,0.0,1002.58,26.19,94.78,264.83,0.05
2024-07-22 05:20:00,7.0,0.0,1002.66,26.35,94.59,815.5,0.23
2024-07-22 05:30:00,7.0,0.0,1002.75,26.62,93.21,1746.25,0.75
2024-07-22 05:40:00,7.0,0.0,1002.91,26.89,92.87,2755.0,1.61
2024-07-22 05:50:00,7.0,0.0,1002.99,27.19,91.6,3329.58,1.98
2024-07-22 06:00:00,7.0,0.0,1002.96,27.44,89.77,3788.16,2.29
2024-07-22 06:10:00,7.0,0.0,1003.04,27.61,88.43,4211.0,2.57
2024-07-22 06:20:00,7.0,0.0,1003.12,27.81,86.91,5061.0,3.62
2024-07-22 06:30:00,7.0,0.0,1003.11,28.35,84.42,14017.58,5.4
2024-07-22 06:40:00,7.0,0.0,1003.03,32.16,68.36,24469.25,119.53
2024-07-22 06:50:00,7.0,0.0,1003.08,36.14,53.28,29113.17,175.89
2024-07-22 07:00:00,7.0,0.0,1003.06,38.96,44.39,33391.67,234.67
2024-07-22 07:10:00,7.0,0.0,1003.12,39.99,39.64,38006.08,298.42
2024-07-22 07:20:00,7.0,0.0,1003.26,40.0,35.88,42535.89,367.75
2024-07-22 07:30:00,7.0,0.0,1003.31,40.0,33.11,47083.34,447.09
2024-07-22 07:40:00,7.0,0.0,1003.29,40.0,29.56,51783.42,533.36
2024-07-22 07:50:00,7.0,0.0,1003.25,40.0,26.92,56740.64,620.76
2024-07-22 08:00:00,7.0,0.0,1003.25,40.0,24.51,61358.96,714.5
2024-07-22 08:10:00,7.0,0.0,1003.25,40.0,23.95,65477.58,811.25
2024-07-22 08:20:00,7.0,0.0,1003.16,40.0,22.58,69549.48,906.72
2024-07-22 08:30:00,7.0,0.0,1003.03,40.0,21.04,73257.52,998.66
2024-07-22 08:40:00,7.0,0.0,1002.81,40.0,20.83,78085.9,1099.95
2024-07-22 08:50:00,7.0,0.0,1002.73,40.0,20.21,83792.42,1213.68
2024-07-22 09:00:00,7.0,0.0,1002.71,40.0,20.62,85367.38,1252.24
2024-07-22 09:10:00,7.0,0.0,1002.62,40.0,20.98,89702.34,1334.92
2024-07-22 09:20:00,7.0,0.0,1002.57,40.0,22.58,94330.01,1396.7
2024-07-22 09:30:00,7.0,0.0,1002.44,40.0,24.03,98132.91,1456.53
2024-07-22 09:40:00,7.0,0.0,1002.38,40.0,24.7,101702.4,1516.05
2024-07-22 09:50:00,7.0,0.0,1002.36,40.0,22.25,105754.35,1558.72
2024-07-22 10:00:00,7.0,0.0,1002.27,40.0,23.44,105934.94,1601.65
2024-07-22 10:10:00,7.0,0.0,1002.12,40.0,23.13,108079.51,1644.8
2024-07-22 10:20:00,7.0,0.0,1002.01,40.0,22.24,109545.58,1675.97
2024-09-16 16:30:00,7.0,0.0,999.86,32.81,100.0,7666.74,10.38
2024-09-16 16:40:00,7.0,0.0,999.96,32.53,100.0,7015.67,8.93
2024-09-16 16:50:00,7.0,0.0,1000.11,32.09,100.0,4941.83,4.72
2024-09-16 17:00:00,7.0,0.0,1000.18,31.59,100.0,4695.83,4.26
2024-09-16 17:10:00,7.0,0.0,1000.41,31.08,100.0,3216.66,2.13
2024-09-16 17:20:00,7.0,0.0,1000.56,30.14,100.0,2551.25,1.4
2024-09-16 17:30:00,7.0,0.0,1000.52,29.04,100.0,1847.5,0.88
2024-09-16 17:40:00,7.0,0.0,1000.78,28.23,100.0,846.58,0.28
2024-09-16 17:50:00,7.0,0.0,1001.01,28.21,100.0,238.83,0.05
2024-09-16 18:00:00,7.0,0.0,1001.29,28.28,100.0,35.67,0.0
2024-09-17 05:20:00,7.0,0.0,1003.8,25.58,100.0,48.2,0.0
2024-09-17 05:30:00,7.0,0.0,1003.8,25.55,100.0,248.0,0.03
2024-09-17 05:40:00,7.0,0.0,1003.77,25.18,100.0,866.92,0.19
2024-09-17 05:50:00,7.0,0.0,1003.77,25.06,100.0,1949.0,0.73
2024-09-17 06:00:00,7.0,0.0,1003.69,25.1,100.0,3146.0,1.58
2024-09-17 06:10:00,7.0,0.0,1003.6,25.11,100.0,4220.0,2.48
2024-09-17 06:20:00,7.0,0.0,1003.68,25.21,100.0,5172.42,3.52
2024-09-17 06:30:00,7.0,0.0,1003.72,25.28,100.0,6161.25,4.79
2024-09-17 06:40:00,7.0,0.0,1003.75,25.52,100.0,15900.33,6.56
2024-09-17 06:50:00,7.0,0.0,1003.7,27.77,100.0,32425.08,177.24
2024-09-17 07:00:00,7.0,0.0,1003.67,30.37,100.0,39472.21,282.44
2024-09-17 07:10:00,7.0,0.0,1003.68,31.86,100.0,45658.95,372.28
2024-09-17 07:20:00,7.0,0.0,1003.73,32.89,100.0,52175.13,471.4
2024-09-17 07:30:00,7.0,0.0,1003.82,34.13,100.0,58708.94,581.82
2024-09-17 07:40:00,7.0,0.0,1003.89,36.12,100.0,65764.72,692.23
2024-09-17 07:50:00,7.0,0.0,1003.97,37.42,98.21,73115.56,811.91
2024-09-17 08:00:00,7.0,0.0,1003.96,38.53,92.03,81189.64,928.83
2024-09-17 08:10:00,7.0,0.0,1003.99,39.73,81.39,88642.9,1039.71
2024-09-17 08:20:00,7.0,0.0,1003.96,39.99,78.15,94002.44,1153.89
2024-09-17 08:30:00,7.0,0.0,1003.94,40.0,73.56,96972.85,1267.14
2024-09-17 08:40:00,7.0,0.0,1003.96,40.0,67.68,99460.26,1363.06
2024-09-17 08:50:00,7.0,0.0,1003.95,40.0,60.82,101142.31,1452.58
2024-09-17 09:00:00,7.0,0.0,1003.92,40.0,56.67,102954.82,1526.65
2024-09-17 09:10:00,7.0,0.0,1003.88,40.0,52.57,103009.63,1596.86
2024-09-17 09:20:00,7.0,0.0,1003.85,40.0,49.11,101803.56,1648.94
2024-09-17 09:30:00,7.0,0.0,1003.73,40.0,46.2,102222.06,1685.92
2024-09-17 09:40:00,7.0,0.0,1003.64,40.0,43.1,104451.62,1707.54
2024-09-17 09:50:00,7.0,0.0,1003.5,40.0,38.8,106992.22,1732.63
2024-09-17 10:00:00,7.0,0.0,1003.38,40.0,34.97,110954.33,1731.6
2024-09-17 10:10:00,7.0,0.0,1003.26,40.0,30.03,115185.61,1733.2
2024-09-17 10:20:00,7.0,0.0,1003.16,40.0,28.71,117691.72,1750.06
2024-09-17 10:30:00,7.0,0.0,1003.02,40.0,26.8,117758.2,1756.22
2024-09-17 10:40:00,7.0,0.0,1002.89,40.0,25.49,117697.82,1771.02
2024-09-17 10:50:00,7.0,0.0,1002.81,40.0,23.8,114315.56,1764.55
2024-09-17 11:00:00,7.0,0.0,1002.65,40.0,23.08,109609.01,1765.49
2024-09-17 11:10:00,7.0,0.0,1002.62,40.0,23.43,107559.85,1779.52
2024-09-17 11:20:00,7.0,0.0,1002.64,40.0,24.74,110297.75,1794.73
2024-09-17 11:30:00,7.0,0.0,1002.59,40.0,26.84,112550.31,1789.69
2024-09-17 11:40:00,7.0,0.0,1002.43,40.0,26.14,116908.81,1789.35
2024-09-17 11:50:00,7.0,0.0,1002.35,40.0,26.17,117758.2,1796.71
2024-09-17 12:00:00,7.0,0.0,1002.3,40.0,26.75,117758.2,1822.9
2024-09-17 12:10:00,7.0,0.0,1002.21,40.0,28.15,117758.2,1844.96
2024-09-17 12:20:00,7.0,0.0,1002.15,40.0,28.98,117758.2,1839.25
2024-09-17 12:30:00,7.0,0.0,1002.04,40.0,28.98,117758.2,1790.88
2024-09-17 12:40:00,7.0,0.0,1001.94,40.0,32.61,112485.63,1660.53
2024-09-17 12:50:00,7.0,0.0,1001.88,40.0,34.86,117758.2,1673.97
2024-09-17 13:00:00,7.0,0.0,1001.67,40.0,36.48,117587.5,1583.52
2024-09-17 13:10:00,7.0,0.0,1001.49,40.0,39.37,114079.63,1520.74
2024-09-17 13:20:00,7.0,0.0,1001.36,40.0,41.06,111237.88,1478.3
2024-09-17 13:30:00,7.0,0.0,1001.3,40.0,42.39,107355.37,1369.26
2024-09-17 13:40:00,7.0,0.0,1001.2,40.0,44.03,107014.32,1341.45
2024-09-17 13:50:00,7.0,0.0,1001.24,38.66,53.98,24700.36,193.04
2024-09-17 14:00:00,7.0,0.0,1001.13,38.74,56.11,89854.54,1020.99
2024-09-17 14:10:00,7.0,0.0,1001.06,39.98,51.2,94468.9,1105.09
2024-09-17 14:20:00,7.0,0.0,1000.94,40.0,49.0,72391.61,756.85
2024-09-17 14:30:00,7.0,0.0,1000.85,39.75,53.18,51642.2,476.75
2024-09-17 14:40:00,7.0,0.0,1000.79,39.87,53.12,64542.14,611.24
2024-09-17 14:50:00,7.0,0.0,1000.78,40.0,52.15,60307.74,500.21
2024-09-17 15:00:00,7.0,0.0,1000.74,39.17,54.36,30474.86,178.9
2024-09-17 15:10:00,7.0,0.0,1000.75,37.19,61.02,19354.42,64.73
2024-09-17 15:20:00,7.0,0.0,1000.75,36.34,65.21,19092.42,67.03
2024-09-17 15:30:00,7.0,0.0,1000.82,35.75,65.6,19344.08,101.95
2024-09-17 15:40:00,7.0,0.0,1000.8,35.25,66.77,14689.42,37.85
2024-09-17 15:50:00,7.0,0.0,1000.78,34.19,76.2,14979.17,41.6
2024-09-17 16:00:00,7.0,0.0,1000.88,33.84,81.88,16119.83,45.77
2024-09-17 16:10:00,7.0,0.0,1000.87,33.53,83.84,14770.08,38.76
2024-09-17 16:20:00,7.0,0.0,1000.9,33.05,88.1,10220.0,17.1
2024-09-17 16:30:00,7.0,0.0,1000.88,31.83,94.3,5839.17,4.46
2024-09-17 16:40:00,7.0,0.0,1000.85,31.21,99.96,4552.5,2.5
2024-09-17 16:50:00,7.0,0.0,1000.81,31.2,100.0,5210.58,4.19
2024-09-17 17:00:00,7.0,0.0,1000.76,31.38,100.0,4653.84,3.07
2024-09-17 17:10:00,7.0,0.0,1000.81,30.98,100.0,3647.58,1.72
2024-09-17 17:20:00,7.0,0.0,1000.8,30.62,100.0,2825.92,1.15
2024-09-17 17:30:00,7.0,0.0,1000.85,30.62,100.0,2003.92,0.84
2024-09-17 17:40:00,7.0,0.0,1000.98,30.24,100.0,1041.67,0.18
2024-09-17 17:50:00,7.0,0.0,1001.11,29.71,100.0,454.75,0.06
2024-09-17 18:00:00,7.0,0.0,1001.1,29.26,100.0,102.17,0.01
2024-09-17 18:10:00,7.0,0.0,1001.16,29.06,100.0,20.83,0.0
2024-09-18 05:20:00,7.0,0.0,1000.42,22.98,100.0,27.92,0.0
2024-09-18 05:30:00,7.0,0.0,1000.53,23.03,100.0,116.25,0.01
2024-09-18 05:40:00,7.0,0.0,1000.39,23.09,100.0,388.92,0.04
2024-09-18 05:50:00,7.0,0.0,1000.45,22.93,100.0,648.08,0.08
2024-09-18 06:00:00,7.0,0.0,1000.59,23.15,100.0,857.5,0.12
2024-09-18 06:10:00,7.0,0.0,1000.69,23.43,100.0,1034.92,0.2
2024-09-18 06:20:00,7.0,0.0,1000.74,23.67,100.0,2114.0,0.84
2024-09-18 06:30:00,7.0,0.0,1000.82,23.82,100.0,3052.83,1.76
2024-09-18 06:40:00,7.0,0.0,1000.9,24.12,100.0,3701.75,2.7
2024-09-18 06:50:00,7.0,0.0,1000.98,24.59,100.0,4580.17,4.12
2024-09-18 07:00:00,7.0,0.0,1001.01,24.93,100.0,6297.5,7.62
2024-09-18 07:10:00,7.0,0.0,1001.02,25.34,100.0,7355.92,9.93
2024-09-18 07:20:00,7.0,0.0,1001.19,25.6,100.0,6755.75,8.13
2024-09-18 07:30:00,7.0,0.0,1001.21,25.74,100.0,7411.92,9.75
2024-09-18 07:40:00,7.0,0.0,1001.1,26.01,100.0,8731.33,13.0
2024-09-18 07:50:00,7.0,0.0,1001.15,26.4,100.0,7111.25,9.25
2024-09-18 08:00:00,7.0,0.0,1001.25,26.49,100.0,6300.08,7.15
2024-09-18 08:10:00,7.0,0.0,1001.36,26.49,100.0,5956.25,6.15
2024-09-18 08:20:00,7.0,0.0,1001.4,26.3,100.0,5305.58,4.62
2024-09-18 08:30:00,7.0,0.0,1001.41,26.22,100.0,3843.17,2.38
2024-09-18 08:40:00,7.0,0.0,1001.55,26.06,100.0,3355.83,1.59
2024-09-18 08:50:00,7.0,0.0,1001.71,25.67,100.0,3186.67,1.43
2024-09-19 05:20:00,7.0,0.0,998.34,23.59,100.0,30.83,0.0
2024-09-19 05:30:00,7.0,0.0,998.39,23.58,100.0,174.25,0.02
2024-09-19 05:40:00,7.0,0.0,998.41,23.55,100.0,688.75,0.08
2024-09-19 05:50:00,7.0,0.0,998.43,23.65,100.0,1562.5,0.32
2024-09-19 06:00:00,7.0,0.0,998.57,24.05,100.0,2399.75,0.64
2024-09-19 06:10:00,7.0,0.0,998.7,24.37,100.0,3053.17,0.96
2024-09-19 06:20:00,7.0,0.0,998.73,24.52,100.0,3067.92,0.96
2024-09-19 06:30:00,7.0,0.0,998.77,24.44,100.0,2776.67,0.69
2024-09-19 06:40:00,7.0,0.0,998.82,24.42,100.0,3604.33,1.26
2024-09-19 06:50:00,7.0,0.0,998.95,24.86,100.0,7125.75,6.89
2024-09-19 07:00:00,7.0,0.0,999.17,25.2,100.0,7461.75,7.2
2024-09-19 07:10:00,7.0,0.0,999.34,27.39,100.0,35485.1,238.59
2024-09-19 07:20:00,7.0,0.0,999.53,32.15,98.41,54836.44,494.98
2024-09-19 07:30:00,7.0,0.0,999.62,34.21,87.23,50154.73,396.41
2024-09-19 07:40:00,7.0,0.0,999.66,34.99,83.87,52622.2,409.54
2024-09-19 07:50:00,7.0,0.0,999.64,35.88,79.97,70875.22,696.81
2024-09-19 08:00:00,7.0,0.0,999.72,38.24,74.48,84027.62,913.96
2024-09-19 08:10:00,7.0,0.0,999.77,40.0,63.53,89936.29,997.97
2024-09-19 08:20:00,7.0,0.0,999.88,40.0,61.22,94615.89,1120.06
2024-09-19 08:30:00,7.0,0.0,1000.03,40.0,55.43,97460.16,1222.81
2024-09-19 08:40:00,7.0,0.0,999.94,40.0,52.16,94952.92,1324.96
2024-09-19 08:50:00,7.0,0.0,999.93,40.0,47.22,101594.05,1413.6
2024-09-19 09:00:00,7.0,0.0,999.88,40.0,42.76,104064.93,1488.64
2024-09-19 09:10:00,7.0,0.0,999.83,40.0,41.55,103842.84,1555.54
2024-09-19 09:20:00,7.0,0.0,999.75,40.0,40.22,103005.67,1611.06
2024-09-19 09:30:00,7.0,0.0,999.61,40.0,39.7,103902.31,1658.64
2024-09-19 09:40:00,7.0,0.0,999.46,40.0,38.16,106953.95,1696.73
2024-09-19 09:50:00,7.0,0.0,999.34,40.0,37.64,108930.15,1729.0
2024-09-19 10:00:00,7.0,0.0,999.27,40.0,38.14,112974.74,1746.61
2024-09-19 10:10:00,7.0,0.0,999.14,40.0,37.64,116181.08,1756.49
2024-09-19 10:20:00,7.0,0.0,999.03,40.0,36.64,117756.04,1765.63
2024-09-19 10:30:00,7.0,0.0,998.9,40.0,37.03,117758.2,1796.01
2024-09-19 10:40:00,7.0,0.0,998.8,40.0,37.4,117758.2,1800.32
2024-09-19 10:50:00,7.0,0.0,998.83,40.0,36.18,116806.21,1837.81
2024-09-19 11:00:00,7.0,0.0,998.79,40.0,35.06,109794.81,1717.52
2024-09-19 11:10:00,7.0,0.0,998.74,40.0,35.84,86338.04,1407.66
2024-09-19 11:20:00,7.0,0.0,998.66,40.0,36.44,111145.34,1793.54
2024-09-19 11:30:00,7.0,0.0,998.64,40.0,35.85,113797.88,1757.42
2024-09-19 11:40:00,7.0,0.0,998.54,40.0,34.65,117571.68,1755.51
2024-09-19 11:50:00,7.0,0.0,998.37,40.0,34.09,117758.2,1746.2
2024-09-19 12:00:00,7.0,0.0,998.25,40.0,33.62,117758.2,1715.46
2024-09-19 12:10:00,7.0,0.0,998.27,40.0,32.7,117758.2,1705.26
2024-09-19 12:20:00,7.0,0.0,998.3,40.0,34.24,117758.2,1693.26
2024-09-19 12:30:00,7.0,0.0,998.24,40.0,34.58,117758.2,1676.57
2024-09-19 12:40:00,7.0,0.0,998.04,40.0,35.01,117758.2,1650.01
2024-09-19 12:50:00,7.0,0.0,997.84,40.0,35.67,117758.2,1641.48
2024-09-19 13:00:00,7.0,0.0,997.78,40.0,34.99,108452.18,1487.28
2024-09-19 13:10:00,7.0,0.0,997.71,40.0,37.94,50612.78,482.5
2024-09-19 13:20:00,7.0,0.0,997.67,40.0,43.43,59006.06,689.79
2024-09-19 13:30:00,7.0,0.0,997.64,40.0,45.01,34215.93,182.07
2024-09-19 13:40:00,7.0,0.0,997.55,40.0,49.02,44186.04,282.88
2024-09-19 13:50:00,7.0,0.0,997.52,40.0,49.55,47442.82,334.43
2024-09-19 14:00:00,7.0,0.0,997.51,40.0,51.61,37591.09,210.61
2024-09-19 14:10:00,7.0,0.0,997.44,39.56,54.84,28083.17,124.95
2024-09-19 14:20:00,7.0,0.0,997.43,38.98,57.54,27878.92,122.21
2024-09-19 14:30:00,7.0,0.0,997.32,39.06,57.44,41378.81,250.51
2024-09-19 14:40:00,7.0,0.0,997.38,39.09,57.96,32548.92,160.53
2024-09-19 14:50:00,7.0,0.0,997.48,39.21,58.31,28522.5,126.65
2024-09-19 15:00:00,7.0,0.0,997.66,38.74,60.0,27527.84,119.12
2024-09-19 15:10:00,7.0,0.0,997.67,38.58,61.02,24709.5,95.94
2024-09-19 15:20:00,7.0,0.0,997.68,37.86,62.8,16921.5,45.01
2024-09-19 15:30:00,7.0,0.0,997.69,36.49,67.95,11380.25,20.18
2024-09-19 15:40:00,7.0,0.0,997.74,35.22,76.18,9540.75,12.86
2024-09-19 15:50:00,7.0,0.0,997.9,34.51,83.94,8729.17,10.7
2024-09-19 16:00:00,7.0,0.0,997.92,34.21,88.35,7998.17,10.63
2024-09-19 16:10:00,7.0,0.0,997.99,34.23,90.86,7139.0,9.27
2024-09-19 16:20:00,7.0,0.0,998.04,33.68,93.79,7027.92,6.08
2024-09-19 16:30:00,7.0,0.0,998.03,33.07,97.37,6184.42,4.74
2024-09-19 16:40:00,7.0,0.0,998.0,32.46,100.0,5724.58,3.84
2024-09-19 16:50:00,7.0,0.0,998.02,32.0,100.0,4270.33,1.89
2024-09-19 17:00:00,7.0,0.0,998.22,31.66,100.0,3899.75,1.76
2024-09-19 17:10:00,7.0,0.0,998.37,31.3,100.0,3105.75,1.11
2024-09-19 17:20:00,7.0,0.0,998.5,30.82,100.0,1919.5,0.41
2024-09-19 17:30:00,7.0,0.0,998.5,30.27,100.0,1141.67,0.16
2024-09-19 17:40:00,7.0,0.0,998.56,29.88,100.0,566.42,0.06
2024-09-19 17:50:00,7.0,0.0,998.65,29.62,100.0,191.0,0.01
2024-09-19 18:00:00,7.0,0.0,998.68,29.44,100.0,44.86,0.0
2024-09-20 05:20:00,7.0,0.0,1000.58,24.84,100.0,27.5,0.0
2024-09-20 05:30:00,7.0,0.0,1000.63,24.9,100.0,123.83,0.01
2024-09-20 05:40:00,7.0,0.0,1000.58,24.92,100.0,677.25,0.15
2024-09-20 05:50:00,7.0,0.0,1000.63,24.96,100.0,1990.92,0.84
2024-09-20 06:00:00,7.0,0.0,1000.61,25.17,100.0,3587.08,2.1
2024-09-20 06:10:00,7.0,0.0,1000.83,25.58,100.0,5072.42,3.68
2024-09-20 06:20:00,7.0,0.0,1001.01,25.99,100.0,6473.83,5.4
2024-09-20 06:30:00,7.0,0.0,1001.07,26.39,100.0,7829.58,7.46
2024-09-20 06:40:00,7.0,0.0,1001.08,26.98,100.0,16234.75,12.07
2024-09-20 06:50:00,7.0,0.0,1001.28,29.53,100.0,31662.83,153.55
2024-09-20 07:00:00,7.0,0.0,1001.45,31.75,100.0,34892.58,201.45
2024-09-20 07:10:00,7.0,0.0,1001.52,33.71,99.61,45508.32,349.88
2024-09-20 07:20:00,7.0,0.0,1001.62,36.13,90.19,52309.0,447.73
2024-09-20 07:30:00,7.0,0.0,1001.71,37.39,83.54,58670.12,546.87
2024-09-20 07:40:00,7.0,0.0,1001.87,39.26,76.55,65912.61,649.43
2024-09-20 07:50:00,7.0,0.0,1001.97,39.87,71.61,71287.6,712.62
2024-09-20 08:00:00,7.0,0.0,1001.95,40.0,66.79,76591.26,778.79
2024-09-20 08:10:00,7.0,0.0,1001.93,40.0,62.51,81099.08,850.36
2024-09-20 08:20:00,7.0,0.0,1001.98,40.0,59.82,85519.75,955.45
2024-09-20 08:30:00,7.0,0.0,1002.02,40.0,55.39,89618.6,1065.68
