序號,答案
20240328144008,36.18
20240328145008,27.7
20240328150008,24.81
20240328151008,46.29
20240328152008,30.64
20240328153008,26.12
20240328154008,58.39
20240328155008,55.9
20240328160008,25.0
20240328161008,23.04
20240328162008,11.97
20240328163008,5.68
20240328164008,4.92
20240328165008,3.73
20240508090008,41.01
20240508091008,19.59
20240508092008,19.2
20240508093008,19.43
20240508094008,15.7
20240508095008,17.64
20240508100008,26.58
20240508101008,25.12
20240508102008,19.59
20240508103008,16.35
20240508104008,9.17
20240508105008,10.07
20240508110008,9.87
20240508111008,10.45
20240508112008,21.47
20240508113008,24.42
20240508114008,31.44
20240508115008,33.65
20240508120008,41.07
20240508121008,46.39
20240508122008,62.75
20240508123008,21.53
20240508124008,7.12
20240508125008,13.54
20240508130008,0.7
20240508131008,0.0
20240508132008,0.0
20240508133008,0.9
20240508134008,2.49
20240508135008,1.99
20240508140008,3.6
20240508141008,5.69
20240508142008,14.0
20240508143008,5.9
20240508144008,2.47
20240508145008,3.81
20240508150008,1.1
20240508151008,0.86
20240508152008,0.74
20240508153008,0.11
20240508154008,0.17
20240508155008,0.08
20240508160008,0.4
20240508161008,0.07
20240508162008,0.49
20240508163008,0.59
20240508164008,0.32
20240508165008,0.28
20240521090008,26.07
20240521091008,27.47
20240521092008,28.95
20240521093008,25.34
20240521094008,34.09
20240521095008,43.42
20240521100008,65.6
20240521101008,96.46
20240521102008,285.41
20240521103008,309.91
20240521104008,211.6
20240521105008,322.18
20240521110008,217.83
20240521111008,144.99
20240521112008,110.17
20240521113008,141.42
20240521114008,64.11
20240521115008,63.63
20240521120008,46.13
20240521121008,25.4
20240521122008,31.12
20240521123008,107.28
20240521124008,116.49
20240521125008,100.55
20240521130008,85.86
20240521131008,84.12
20240521132008,41.96
20240521133008,15.09
20240521134008,6.24
20240521135008,1.97
20240521140008,11.57
20240521141008,17.99
20240521142008,27.7
20240521143008,29.63
20240521144008,31.47
20240521145008,22.31
20240521150008,16.43
20240521151008,16.72
20240521152008,14.59
20240521153008,16.6
20240521154008,13.74
20240521155008,9.26
20240521160008,8.88
20240521161008,8.95
20240521162008,3.14
20240521163008,3.43
20240521164008,1.07
20240521165008,1.49
20240618090008,48.62
20240618091008,55.8
20240618092008,59.26
20240618093008,57.51
20240618094008,47.26
20240618095008,48.21
20240618100008,42.33
20240618101008,46.66
20240618102008,54.0
20240618103008,53.74
20240618104008,51.19
20240618105008,51.35
20240618110008,31.27
20240618111008,29.1
20240618112008,48.74
20240618113008,61.91
20240618114008,153.09
20240618115008,250.2
20240618120008,275.13
20240618121008,121.21
20240618122008,111.91
20240618123008,109.2
20240618124008,136.57
20240618125008,50.03
20240618130008,46.01
20240618131008,114.09
20240618132008,96.03
20240618133008,180.67
20240618134008,154.35
20240618135008,94.54
20240618140008,18.16
20240618141008,99.72
20240618142008,218.61
20240618143008,118.13
20240618144008,311.22
20240618145008,401.28
20240618150008,81.13
20240618151008,23.13
20240618152008,14.56
20240618153008,6.43
20240618154008,6.95
20240618155008,8.1
20240618160008,8.57
20240618161008,7.19
20240618162008,5.1
20240618163008,4.33
20240618164008,3.96
20240618165008,3.1
20240630090008,9.57
20240630091008,6.11
20240630092008,7.25
20240630093008,15.46
20240630094008,9.25
20240630095008,8.97
20240630100008,28.76
20240630101008,23.1
20240630102008,0.7
20240630103008,21.21
20240630104008,30.0
20240630105008,25.52
20240630110008,39.71
20240630111008,21.87
20240630112008,24.56
20240630113008,30.43
20240630114008,18.16
20240630115008,13.45
20240630120008,3.73
20240630121008,9.34
20240630122008,107.42
20240630123008,662.01
20240630124008,1332.25
20240630125008,1452.22
20240630130008,1209.21
20240630131008,1271.6
20240630132008,1280.9
20240630133008,1264.8
20240630134008,1300.41
20240630135008,1172.24
20240630140008,950.52
20240630141008,949.4
20240630142008,484.27
20240630143008,135.41
20240630144008,51.78
20240630145008,61.17
20240630150008,26.53
20240630151008,22.77
20240630152008,23.32
20240630153008,22.16
20240630154008,26.12
20240630155008,17.7
20240630160008,21.77
20240630161008,25.27
20240630162008,6.84
20240630163008,5.41
20240630164008,5.0
20240630165008,3.0
20240702090008,3.19
20240702091008,5.14
20240702092008,8.34
20240702093008,7.35
20240702094008,6.65
20240702095008,5.29
20240702100008,17.09
20240702101008,17.25
20240702102008,65.38
20240702103008,60.92
20240702104008,73.88
20240702105008,65.21
20240702110008,10.85
20240702111008,10.1
20240702112008,12.71
20240702113008,21.15
20240702114008,48.66
20240702115008,29.67
20240702120008,15.97
20240702121008,14.37
20240702122008,138.64
20240702123008,1262.61
20240702124008,1207.06
20240702125008,1109.95
20240702130008,1475.56
20240702131008,1287.68
20240702132008,1091.58
20240702133008,1625.83
20240702134008,1186.31
20240702135008,1150.02
20240702140008,757.15
20240702141008,780.35
20240702142008,411.95
20240702143008,14.2
20240702144008,18.52
20240702145008,13.79
20240702150008,5.94
20240702151008,4.18
20240702152008,1.09
20240702153008,3.62
20240702154008,2.63
20240702155008,8.72
20240702160008,3.09
20240702161008,1.67
20240702162008,1.48
20240702163008,2.38
20240702164008,3.05
20240702165008,1.04
20240812090008,25.26
20240812091008,22.43
20240812092008,27.02
20240812093008,24.58
20240812094008,31.41
20240812095008,24.48
20240812100008,19.43
20240812101008,39.71
20240812102008,51.88
20240812103008,43.45
20240812104008,44.31
20240812105008,48.96
20240812110008,829.06
20240812111008,780.19
20240812112008,735.19
20240812113008,1066.65
20240812114008,952.09
20240812115008,566.94
20240812120008,1291.03
20240812121008,1361.17
20240812122008,1025.12
20240812123008,1190.35
20240812124008,872.41
20240812125008,676.19
20240812130008,844.03
20240812131008,730.92
20240812132008,587.68
20240812133008,292.54
20240812134008,257.61
20240812135008,121.76
20240812140008,78.85
20240812141008,84.76
20240812142008,36.68
20240812143008,84.0
20240812144008,86.69
20240812145008,17.38
20240812150008,34.31
20240812151008,31.72
20240812152008,4.74
20240812153008,23.3
20240812154008,19.88
20240812155008,17.21
20240812160008,14.27
20240812161008,12.59
20240812162008,9.29
20240812163008,8.13
20240812164008,3.64
20240812165008,5.64
20240828090008,5.69
20240828091008,11.81
20240828092008,14.11
20240828093008,15.12
20240828094008,24.36
20240828095008,12.6
20240828100008,5.75
20240828101008,7.88
20240828102008,8.63
20240828103008,15.78
20240828104008,38.97
20240828105008,1331.67
20240828110008,1501.34
20240828111008,1457.39
20240828112008,1460.73
20240828113008,1468.85
20240828114008,1524.64
20240828115008,1542.89
20240828120008,1577.47
20240828121008,1556.52
20240828122008,1591.46
20240828123008,1618.2
20240828124008,1619.86
20240828125008,1478.73
20240828130008,1531.84
20240828131008,1509.02
20240828132008,1505.77
20240828133008,1496.92
20240828134008,1212.68
20240828135008,690.71
20240828140008,748.65
20240828141008,815.52
20240828142008,1488.96
20240828143008,1530.91
20240828144008,503.17
20240828145008,298.89
20240828150008,12.32
20240828151008,22.62
20240828152008,48.63
20240828153008,16.01
20240828154008,14.75
20240828155008,11.28
20240828160008,18.23
20240828161008,14.74
20240828162008,11.37
20240828163008,11.85
20240828164008,10.13
20240828165008,5.9
20240307090010,5.79
20240307091010,3.98
20240307092010,3.27
20240307093010,9.65
20240307094010,3.53
20240307095010,3.18
20240307100010,6.41
20240307101010,6.28
20240307102010,5.88
20240307103010,8.86
20240307104010,7.51
20240307105010,4.05
20240307110010,10.82
20240307111010,18.82
20240307112010,14.93
20240307113010,11.63
20240307114010,15.15
20240307115010,16.6
20240307120010,9.5
20240307121010,8.28
20240307122010,12.53
20240307123010,13.91
20240307124010,8.65
20240307125010,7.26
20240307130010,14.36
20240307131010,17.67
20240307132010,10.17
20240307133010,8.3
20240307134010,14.59
20240307135010,13.64
20240307140010,4.25
20240307141010,3.59
20240307142010,2.97
20240307143010,2.54
20240307144010,1.28
20240307145010,1.59
20240307150010,1.31
20240307151010,1.53
20240307152010,1.35
20240307153010,2.28
20240307154010,1.1
20240307155010,1.07
20240307160010,0.79
20240307161010,2.35
20240307162010,2.34
20240307163010,0.9
20240307164010,0.33
20240307165010,0.35
20240310090010,2.15
20240310091010,5.68
20240310092010,4.98
20240310093010,4.48
20240310094010,5.83
20240310095010,9.13
20240310100010,9.65
20240310101010,7.59
20240310102010,13.55
20240310103010,17.88
20240310104010,15.91
20240310105010,21.0
20240310110010,10.53
20240310111010,10.5
20240310112010,9.27
20240310113010,7.49
20240310114010,8.16
20240310115010,7.43
20240310120010,9.32
20240310121010,10.24
20240310122010,10.39
20240310123010,13.98
20240310124010,20.1
20240310125010,26.29
20240310130010,20.26
20240310131010,19.14
20240310132010,31.38
20240310133010,32.6
20240310134010,27.67
20240310135010,53.04
20240310140010,20.43
20240310141010,17.28
20240310142010,19.08
20240310143010,19.13
20240310144010,35.13
20240310145010,36.86
20240310150010,42.17
20240310151010,57.31
20240310152010,24.74
20240310153010,21.18
20240310154010,20.45
20240310155010,15.73
20240310160010,11.18
20240310161010,6.74
20240310162010,4.38
20240310163010,3.87
20240310164010,2.58
20240310165010,1.7
20240423090010,39.91
20240423091010,57.28
20240423092010,48.65
20240423093010,53.97
20240423094010,20.84
20240423095010,26.77
20240423100010,44.02
20240423101010,53.91
20240423102010,59.6
20240423103010,85.91
20240423104010,46.69
20240423105010,43.19
20240423110010,34.5
20240423111010,17.58
20240423112010,13.03
20240423113010,49.34
20240423114010,40.0
20240423115010,13.33
20240423120010,7.68
20240423121010,3.78
20240423122010,2.32
20240423123010,5.21
20240423124010,17.47
20240423125010,23.74
20240423130010,15.22
20240423131010,11.03
20240423132010,5.28
20240423133010,6.07
20240423134010,12.79
20240423135010,24.43
20240423140010,28.74
20240423141010,32.19
20240423142010,42.3
20240423143010,31.47
20240423144010,23.04
20240423145010,17.14
20240423150010,10.42
20240423151010,12.86
20240423152010,10.98
20240423153010,15.51
20240423154010,6.31
20240423155010,7.54
20240423160010,4.98
20240423161010,3.53
20240423162010,2.71
20240423163010,2.22
20240423164010,1.89
20240423165010,2.88
20240519090010,30.52
20240519091010,24.95
20240519092010,17.13
20240519093010,13.54
20240519094010,10.57
20240519095010,18.3
20240519100010,24.0
20240519101010,26.02
20240519102010,25.85
20240519103010,30.57
20240519104010,33.91
20240519105010,21.25
20240519110010,44.12
20240519111010,38.01
20240519112010,42.05
20240519113010,34.51
20240519114010,40.46
20240519115010,40.53
20240519120010,26.02
20240519121010,17.52
20240519122010,9.74
20240519123010,12.12
20240519124010,15.38
20240519125010,20.16
20240519130010,28.89
20240519131010,19.83
20240519132010,18.79
20240519133010,18.68
20240519134010,11.53
20240519135010,17.5
20240519140010,40.23
20240519141010,49.39
20240519142010,34.39
20240519143010,30.91
20240519144010,35.3
20240519145010,52.43
20240519150010,39.14
20240519151010,35.19
20240519152010,34.7
20240519153010,30.64
20240519154010,38.1
20240519155010,37.94
20240519160010,25.03
20240519161010,16.66
20240519162010,15.68
20240519163010,6.84
20240519164010,2.73
20240519165010,3.93
20240619090010,275.83
20240619091010,529.63
20240619092010,569.42
20240619093010,697.56
20240619094010,659.18
20240619095010,899.04
20240619100010,660.7
20240619101010,946.42
20240619102010,1092.0
20240619103010,1050.13
20240619104010,781.36
20240619105010,1149.19
20240619110010,1184.75
20240619111010,1127.56
20240619112010,1232.54
20240619113010,1230.68
20240619114010,1475.88
20240619115010,1507.38
20240619120010,1101.44
20240619121010,1112.32
20240619122010,1223.38
20240619123010,860.25
20240619124010,8.25
20240619125010,102.68
20240619130010,68.19
20240619131010,34.86
20240619132010,35.67
20240619133010,28.29
20240619134010,29.35
20240619135010,43.0
20240619140010,80.27
20240619141010,31.68
20240619142010,38.57
20240619143010,35.25
20240619144010,25.29
20240619145010,19.38
20240619150010,5.61
20240619151010,3.18
20240619152010,2.63
20240619153010,0.64
20240619154010,1.91
20240619155010,1.28
20240619160010,0.0
20240619161010,0.0
20240619162010,0.09
20240619163010,0.0
20240619164010,0.17
20240619165010,0.24
20240711090010,494.89
20240711091010,510.9
20240711092010,614.78
20240711093010,753.4
20240711094010,761.14
20240711095010,873.0
20240711100010,872.34
20240711101010,1059.94
20240711102010,929.31
20240711103010,971.87
20240711104010,1246.49
20240711105010,1118.86
20240711110010,1450.52
20240711111010,1505.94
20240711112010,1528.53
20240711113010,1512.9
20240711114010,1524.48
20240711115010,1540.34
20240711120010,1645.91
20240711121010,1660.81
20240711122010,1677.85
20240711123010,1605.62
20240711124010,1174.05
20240711125010,34.69
20240711130010,26.51
20240711131010,46.78
20240711132010,40.91
20240711133010,29.14
20240711134010,28.99
20240711135010,43.79
20240711140010,39.31
20240711141010,26.8
20240711142010,24.19
20240711143010,20.82
20240711144010,17.15
20240711145010,17.96
20240711150010,20.78
20240711151010,22.78
20240711152010,14.77
20240711153010,11.97
20240711154010,14.71
20240711155010,11.74
20240711160010,9.92
20240711161010,11.91
20240711162010,8.38
20240711163010,9.52
20240711164010,11.91
20240711165010,4.66
20240207090017,48.38
20240207091017,50.71
20240207092017,70.12
20240207093017,76.95
20240207094017,88.19
20240207095017,122.28
20240207100017,185.12
20240207101017,356.24
20240207102017,357.04
20240207103017,472.35
20240207104017,570.6
20240207105017,413.17
20240207110017,344.31
20240207111017,307.57
20240207112017,196.2
20240207113017,628.83
20240207114017,365.32
20240207115017,334.16
20240207120017,41.08
20240207121017,47.87
20240207122017,76.94
20240207123017,92.13
20240207124017,104.89
20240207125017,58.97
20240207130017,37.57
20240207131017,34.33
20240207132017,35.02
20240207133017,35.71
20240207134017,105.05
20240207135017,39.22
20240207140017,7.16
20240207141017,6.0
20240207142017,6.93
20240207143017,6.45
20240207144017,9.25
20240207145017,7.97
20240207150017,6.17
20240207151017,5.84
20240207152017,7.57
20240207153017,8.88
20240207154017,6.49
20240207155017,6.45
20240207160017,2.27
20240207161017,1.31
20240207162017,1.28
20240207163017,0.78
20240207164017,0.38
20240207165017,0.23
20240224090017,37.43
20240224091017,56.19
20240224092017,43.16
20240224093017,48.75
20240224094017,57.98
20240224095017,77.58
20240224100017,190.58
20240224101017,154.58
20240224102017,275.4
20240224103017,339.27
20240224104017,222.17
20240224105017,144.01
20240224110017,105.93
20240224111017,146.69
20240224112017,157.68
20240224113017,161.37
20240224114017,121.65
20240224115017,185.46
20240224120017,162.27
20240224121017,129.85
20240224122017,142.72
20240224123017,150.74
20240224124017,137.37
20240224125017,87.23
20240224130017,144.64
20240224131017,96.82
20240224132017,54.02
20240224133017,41.29
20240224134017,57.12
20240224135017,65.83
20240224140017,97.63
20240224141017,75.98
20240224142017,55.08
20240224143017,33.42
20240224144017,27.09
20240224145017,35.12
20240224150017,14.25
20240224151017,14.37
20240224152017,13.09
20240224153017,7.5
20240224154017,4.49
20240224155017,3.56
20240224160017,2.95
20240224161017,1.74
20240224162017,1.08
20240224163017,0.69
20240224164017,0.75
20240224165017,0.34
20240318090017,7.29
20240318091017,7.34
20240318092017,7.35
20240318093017,7.72
20240318094017,9.3
20240318095017,9.75
20240318100017,14.89
20240318101017,12.62
20240318102017,20.43
20240318103017,21.06
20240318104017,20.82
20240318105017,17.59
20240318110017,18.07
20240318111017,18.82
20240318112017,18.51
20240318113017,23.15
20240318114017,21.12
20240318115017,17.07
20240318120017,32.19
20240318121017,21.42
20240318122017,23.75
20240318123017,20.78
20240318124017,17.04
20240318125017,14.01
20240318130017,5.93
20240318131017,3.53
20240318132017,5.23
20240318133017,5.0
20240318134017,5.21
20240318135017,5.68
20240318140017,4.89
20240318141017,3.77
20240318142017,3.5
20240318143017,3.53
20240318144017,2.15
20240318145017,0.38
20240318150017,1.71
20240318151017,3.37
20240318152017,2.44
20240318153017,2.46
20240318154017,2.39
20240318155017,2.2
20240318160017,1.03
20240318161017,0.65
20240318162017,0.63
20240318163017,0.67
20240318164017,0.57
20240318165017,1.01
20240509090017,121.26
20240509091017,493.21
20240509092017,259.18
20240509093017,498.38
20240509094017,424.37
20240509095017,514.87
20240509100017,250.71
20240509101017,243.45
20240509102017,280.85
20240509103017,416.28
20240509104017,446.37
20240509105017,256.83
20240509110017,1112.51
20240509111017,364.35
20240509112017,279.29
20240509113017,263.72
20240509114017,182.53
20240509115017,137.15
20240509120017,95.33
20240509121017,144.66
20240509122017,178.07
20240509123017,169.75
20240509124017,156.4
20240509125017,307.57
20240509130017,185.59
20240509131017,213.87
20240509132017,259.67
20240509133017,245.56
20240509134017,195.64
20240509135017,147.17
20240509140017,89.84
20240509141017,69.23
20240509142017,38.35
20240509143017,39.65
20240509144017,33.45
20240509145017,17.03
20240509150017,14.31
20240509151017,10.45
20240509152017,11.82
20240509153017,11.47
20240509154017,11.3
20240509155017,10.38
20240509160017,14.71
20240509161017,7.03
20240509162017,4.71
20240509163017,4.25
20240509164017,2.32
20240509165017,1.65
20240602090017,28.73
20240602091017,18.89
20240602092017,14.28
20240602093017,17.43
20240602094017,18.19
20240602095017,24.04
20240602100017,18.12
20240602101017,20.28
20240602102017,22.67
20240602103017,21.05
20240602104017,34.85
20240602105017,29.61
20240602110017,26.67
20240602111017,32.23
20240602112017,33.09
20240602113017,24.2
20240602114017,19.66
20240602115017,38.64
20240602120017,15.53
20240602121017,15.89
20240602122017,22.34
20240602123017,21.62
20240602124017,23.39
20240602125017,20.38
20240602130017,25.02
20240602131017,13.62
20240602132017,17.09
20240602133017,10.1
20240602134017,5.49
20240602135017,7.33
20240602140017,7.62
20240602141017,10.64
20240602142017,6.82
20240602143017,6.2
20240602144017,3.44
20240602145017,5.53
20240602150017,2.71
20240602151017,3.98
20240602152017,5.43
20240602153017,6.48
20240602154017,4.14
20240602155017,2.87
20240602160017,2.15
20240602161017,2.76
20240602162017,2.34
20240602163017,2.15
20240602164017,1.81
20240602165017,0.69
20240604090017,1181.09
20240604091017,1006.52
20240604092017,935.48
20240604093017,816.03
20240604094017,776.74
20240604095017,779.29
20240604100017,1171.34
20240604101017,1230.34
20240604102017,817.99
20240604103017,581.29
20240604104017,928.78
20240604105017,612.68
20240604110017,586.77
20240604111017,478.97
20240604112017,362.56
20240604113017,559.17
20240604114017,170.42
20240604115017,170.79
20240604120017,231.83
20240604121017,235.24
20240604122017,258.96
20240604123017,325.93
20240604124017,146.57
20240604125017,201.05
20240604130017,196.52
20240604131017,113.84
20240604132017,178.7
20240604133017,185.33
20240604134017,252.15
20240604135017,311.05
20240604140017,130.04
20240604141017,108.52
20240604142017,112.21
20240604143017,91.52
20240604144017,90.47
20240604145017,110.04
20240604150017,76.16
20240604151017,51.67
20240604152017,115.39
20240604153017,104.36
20240604154017,56.66
20240604155017,28.33
20240604160017,40.42
20240604161017,26.1
20240604162017,18.88
20240604163017,11.11
20240604164017,12.26
20240604165017,4.87
20240609090017,557.47
20240609091017,690.5
20240609092017,264.62
20240609093017,540.29
20240609094017,420.12
20240609095017,433.07
20240609100017,215.58
20240609101017,129.99
20240609102017,108.34
20240609103017,382.08
20240609104017,200.81
20240609105017,325.79
20240609110017,409.67
20240609111017,212.21
20240609112017,138.92
20240609113017,332.77
20240609114017,339.16
20240609115017,320.32
20240609120017,56.33
20240609121017,113.23
20240609122017,154.99
20240609123017,236.79
20240609124017,268.31
20240609125017,187.96
20240609130017,56.91
20240609131017,53.98
20240609132017,46.93
20240609133017,242.54
20240609134017,72.09
20240609135017,25.27
20240609140017,13.44
20240609141017,12.76
20240609142017,13.06
20240609143017,17.68
20240609144017,18.1
20240609145017,12.89
20240609150017,9.75
20240609151017,4.78
20240609152017,4.65
20240609153017,5.49
20240609154017,6.18
20240609155017,5.15
20240609160017,12.39
20240609161017,7.38
20240609162017,5.49
20240609163017,5.91
20240609164017,5.27
20240609165017,2.41
20240709090017,1081.64
20240709091017,1085.54
20240709092017,1178.37
20240709093017,1244.17
20240709094017,1237.33
20240709095017,1305.12
20240709100017,1296.26
20240709101017,1311.0
20240709102017,1335.79
20240709103017,1340.76
20240709104017,1346.34
20240709105017,1322.92
20240709110017,1343.75
20240709111017,1325.49
20240709112017,1314.29
20240709113017,1320.08
20240709114017,1308.09
20240709115017,1275.89
20240709120017,1213.38
20240709121017,1157.72
20240709122017,1219.79
20240709123017,1199.1
20240709124017,981.19
20240709125017,1082.29
20240709130017,830.26
20240709131017,923.98
20240709132017,905.36
20240709133017,800.18
20240709134017,694.38
20240709135017,656.91
20240709140017,597.56
20240709141017,314.14
20240709142017,14.7
20240709143017,11.37
20240709144017,10.93
20240709145017,13.16
20240709150017,7.85
20240709151017,9.62
20240709152017,9.89
20240709153017,9.71
20240709154017,7.14
20240709155017,9.39
20240709160017,8.56
20240709161017,8.25
20240709162017,5.58
20240709163017,3.35
20240709164017,2.96
20240709165017,4.19
20240106090001,724.94
20240106091001,652.6
20240106092001,843.39
20240106093001,909.29
20240106094001,1262.56
20240106095001,1263.76
20240106100001,1413.85
20240106101001,1431.53
20240106102001,1670.47
20240106103001,1665.78
20240106104001,1627.4
20240106105001,1588.03
20240106110001,1574.64
20240106111001,1684.72
20240106112001,1705.0
20240106113001,1356.72
20240106114001,1518.76
20240106115001,1579.63
20240106120001,1572.1
20240106121001,1650.45
20240106122001,1677.6
20240106123001,1672.52
20240106124001,1728.48
20240106125001,1649.54
20240106130001,1267.33
20240106131001,555.98
20240106132001,1023.09
20240106133001,978.18
20240106134001,661.59
20240106135001,319.53
20240106140001,901.04
20240106141001,746.77
20240106142001,1162.24
20240106143001,118.77
20240106144001,243.07
20240106145001,124.43
20240106150001,106.19
20240106151001,68.9
20240106152001,64.59
20240106153001,36.13
20240106154001,19.97
20240106155001,16.22
20240106160001,9.81
20240106161001,5.66
20240106162001,4.99
20240106163001,6.61
20240106164001,0.0
20240106165001,0.95
20240111090001,46.33
20240111091001,183.68
20240111092001,138.96
20240111093001,150.09
20240111094001,256.76
20240111095001,257.05
20240111100001,144.56
20240111101001,159.93
20240111102001,157.89
20240111103001,225.67
20240111104001,290.19
20240111105001,281.6
20240111110001,182.86
20240111111001,92.76
20240111112001,89.14
20240111113001,107.18
20240111114001,96.46
20240111115001,210.18
20240111120001,582.76
20240111121001,321.14
20240111122001,307.3
20240111123001,230.4
20240111124001,154.25
20240111125001,128.81
20240111130001,171.94
20240111131001,95.14
20240111132001,57.6
20240111133001,88.38
20240111134001,229.57
20240111135001,532.37
20240111140001,87.99
20240111141001,82.45
20240111142001,99.69
20240111143001,98.15
20240111144001,79.4
20240111145001,66.23
20240111150001,12.55
20240111151001,9.4
20240111152001,7.56
20240111153001,5.55
20240111154001,4.39
20240111155001,4.03
20240111160001,1.76
20240111161001,1.21
20240111162001,0.84
20240111163001,0.74
20240111164001,0.51
20240111165001,0.25
20240213090001,989.87
20240213091001,1281.83
20240213092001,1493.57
20240213093001,1534.85
20240213094001,1499.53
20240213095001,1516.12
20240213100001,1678.02
20240213101001,1698.38
20240213102001,1644.01
20240213103001,1636.52
20240213104001,1613.29
20240213105001,1767.03
20240213110001,1733.68
20240213111001,1813.78
20240213112001,1683.04
20240213113001,1779.74
20240213114001,1797.92
20240213115001,1818.05
20240213120001,1893.7
20240213121001,1853.23
20240213122001,1208.65
20240213123001,1410.46
20240213124001,1026.68
20240213125001,1258.75
20240213130001,1642.56
20240213131001,968.47
20240213132001,292.02
20240213133001,366.19
20240213134001,381.84
20240213135001,319.01
20240213140001,183.09
20240213141001,163.61
20240213142001,114.74
20240213143001,152.55
20240213144001,85.69
20240213145001,102.35
20240213150001,48.51
20240213151001,31.0
20240213152001,24.13
20240213153001,13.65
20240213154001,5.58
20240213155001,6.43
20240213160001,14.92
20240213161001,8.99
20240213162001,8.3
20240213163001,4.76
20240213164001,4.43
20240213165001,3.07
20240508090001,169.74
20240508091001,138.44
20240508092001,136.59
20240508093001,94.72
20240508094001,88.03
20240508095001,137.36
20240508100001,106.84
20240508101001,162.38
20240508102001,135.01
20240508103001,40.73
20240508104001,36.64
20240508105001,47.84
20240508110001,51.69
20240508111001,63.93
20240508112001,89.05
20240508113001,86.52
20240508114001,117.85
20240508115001,136.71
20240508120001,130.03
20240508121001,148.88
20240508122001,171.09
20240508123001,63.32
20240508124001,63.29
20240508125001,36.85
20240508130001,26.41
20240508131001,19.72
20240508132001,12.85
20240508133001,16.32
20240508134001,14.02
20240508135001,26.13
20240508140001,21.59
20240508141001,29.83
20240508142001,45.84
20240508143001,23.52
20240508144001,9.35
20240508145001,12.69
20240508150001,9.44
20240508151001,5.28
20240508152001,6.14
20240508153001,4.91
20240508154001,4.04
20240508155001,4.03
20240508160001,2.17
20240508161001,0.22
20240508162001,2.45
20240508163001,1.27
20240508164001,1.65
20240508165001,0.03
20240510090001,631.74
20240510091001,1255.35
20240510092001,1016.02
20240510093001,967.75
20240510094001,847.34
20240510095001,862.61
20240510100001,704.02
20240510101001,537.06
20240510102001,832.15
20240510103001,991.91
20240510104001,1210.72
20240510105001,1004.71
20240510110001,934.18
20240510111001,982.13
20240510112001,1013.95
20240510113001,1120.28
20240510114001,1261.48
20240510115001,692.49
20240510120001,1201.42
20240510121001,654.42
20240510122001,1216.43
20240510123001,1086.74
20240510124001,1312.15
20240510125001,1210.29
20240510130001,715.79
20240510131001,336.26
20240510132001,269.69
20240510133001,602.55
20240510134001,198.75
20240510135001,265.8
20240510140001,138.81
20240510141001,91.07
20240510142001,46.93
20240510143001,56.96
20240510144001,128.67
20240510145001,67.87
20240510150001,122.76
20240510151001,121.04
20240510152001,114.8
20240510153001,81.55
20240510154001,88.55
20240510155001,68.81
20240510160001,61.35
20240510161001,119.39
20240510162001,43.2
20240510163001,36.97
20240510164001,24.96
20240510165001,17.24
20240524090001,37.07
20240524091001,43.49
20240524092001,57.66
20240524093001,50.77
20240524094001,82.82
20240524095001,197.52
20240524100001,71.84
20240524101001,48.83
20240524102001,78.18
20240524103001,95.58
20240524104001,84.29
20240524105001,47.14
20240524110001,68.2
20240524111001,46.79
20240524112001,153.02
20240524113001,199.25
20240524114001,176.7
20240524115001,46.78
20240524120001,50.46
20240524121001,82.19
20240524122001,95.06
20240524123001,140.43
20240524124001,214.22
20240524125001,241.96
20240524130001,430.04
20240524131001,251.1
20240524132001,183.91
20240524133001,78.58
20240524134001,104.83
20240524135001,58.3
20240524140001,39.92
20240524141001,16.59
20240524142001,12.87
20240524143001,16.17
20240524144001,6.0
20240524145001,7.39
20240524150001,4.58
20240524151001,4.87
20240524152001,7.0
20240524153001,4.41
20240524154001,4.61
20240524155001,4.06
20240524160001,0.56
20240524161001,1.28
20240524162001,1.1
20240524163001,1.88
20240524164001,3.5
20240524165001,4.82
20240623090001,509.52
20240623091001,852.88
20240623092001,507.85
20240623093001,323.85
20240623094001,783.61
20240623095001,1168.91
20240623100001,1187.11
20240623101001,1169.71
20240623102001,1262.82
20240623103001,1209.45
20240623104001,1201.97
20240623105001,1041.53
20240623110001,1069.04
20240623111001,1220.62
20240623112001,1036.48
20240623113001,1242.37
20240623114001,1161.63
20240623115001,1221.87
20240623120001,1240.61
20240623121001,1220.22
20240623122001,1204.94
20240623123001,1215.75
20240623124001,944.51
20240623125001,1120.62
20240623130001,1067.12
20240623131001,942.84
20240623132001,1104.22
20240623133001,921.33
20240623134001,854.18
20240623135001,692.62
20240623140001,714.0
20240623141001,363.46
20240623142001,139.72
20240623143001,223.4
20240623144001,697.3
20240623145001,711.13
20240623150001,474.12
20240623151001,564.94
20240623152001,562.91
20240623153001,334.55
20240623154001,133.06
20240623155001,170.13
20240623160001,68.17
20240623161001,69.39
20240623162001,22.93
20240623163001,14.98
20240623164001,14.72
20240623165001,6.62
20240627090001,799.04
20240627091001,791.35
20240627092001,870.87
20240627093001,1024.24
20240627094001,1042.37
20240627095001,1132.16
20240627100001,679.07
20240627101001,1029.15
20240627102001,1283.4
20240627103001,1172.06
20240627104001,1300.97
20240627105001,1155.38
20240627110001,1171.89
20240627111001,1293.09
20240627112001,1161.58
20240627113001,1258.34
20240627114001,1216.87
20240627115001,1251.91
20240627120001,1275.78
20240627121001,1270.89
20240627122001,1344.37
20240627123001,1247.81
